time,desired_output,sensed_output,plant_command
50.1,0.940784955,-0.450911502,0.731913826
50.15,0.868316141,-0.303865206,0.580127492
50.2,0.769791841,-0.148995521,0.400562154
50.25,0.648103287,0.009797685,0.198005545
50.3,0.506849448,0.168495917,-0.022062627
50.35,0.350232721,0.323063518,-0.253617755
50.4,0.182935649,0.469550462,-0.49025479
50.45,0.009982245,0.604193861,-0.72536564
50.5,-0.163412056,0.723515565,-0.952324583
50.55,-0.331997327,0.82441331,-1.164676513
50.6,-0.490648279,0.904242999,-1.356322622
50.65,-0.634520771,0.96088989,-1.521698158
50.7,-0.759200882,0.992826747,-1.655936999
50.75,-0.86084196,0.999157293,-1.75501814
50.8,-0.936285324,0.979643698,-1.815889583
50.85,-0.98316079,0.934717203,-1.836565754
50.9,-0.999963759,0.865471429,-1.816195267
50.95,-0.98610628,0.773638369,-1.755096658
51,-0.941940301,0.661547487,-1.654760656
51.05,-0.86875212,0.532068842,-1.517818462
51.1,-0.768727985,0.388541537,-1.347976534
51.15,-0.64489162,0.234689236,-1.149919363
51.2,-0.501015384,0.074524818,-0.929182661
51.25,-0.34150757,-0.087753401,-0.692000318
51.3,-0.171279152,-0.24787126,-0.445129292
51.35,0.004406069,-0.401591283,-0.195657304
51.4,0.180093398,-0.544825211,0.049201215
51.45,0.350306285,-0.673743544,0.282315034
51.5,0.509717284,-0.784879123,0.496845779
51.55,0.653315562,-0.875221957,0.686451124
51.6,0.776565692,-0.942302631,0.84547541
51.65,0.875552657,-0.984261974,0.969121909
51.7,0.947108387,-0.999904941,1.053601379
51.75,0.988915671,-0.988737125,1.096252229
51.8,0.999585971,-0.950982708,1.095628374
51.85,0.978708446,-0.887583188,1.051551807
51.9,0.926868389,-0.800176708,0.965127898
51.95,0.84563421,-0.691058351,0.83872256
52,0.737513117,-0.563122274,0.675901545
52.05,0.605876631,-0.419787069,0.481333263
52.1,0.45485803,-0.264906212,0.26065767
52.15,0.289224773,-0.102665889,0.020324796
52.2,0.114229746,0.062527144,-0.232592529
52.25,-0.064554079,0.22616468,-0.490606382
52.3,-0.241410429,0.383759982,-0.746035784
52.35,-0.41066236,0.53097115,-0.991236518
52.4,-0.566854925,0.66372154,-1.218831812
52.45,-0.704931991,0.778313891,-1.421936875
52.5,-0.820401444,0.87153492,-1.594370409
52.55,-0.909483338,0.940747408,-1.730846496
52.6,-0.969236065,0.983967071,-1.827140802
52.65,-0.997656239,0.99992194,-1.880225784
52.7,-0.993748839,0.988092405,-1.888370418
52.75,-0.957565073,0.948730608,-1.851201091
52.8,-0.890206444,0.882858428,-1.769721367
52.85,-0.793794596,0.792243903,-1.646289674
52.9,-0.671407636,0.679356524,-1.484555175
52.95,-0.52698472,0.547302437,-1.289353432
53,-0.365201762,0.39974119,-1.066564724
53.05,-0.191322091,0.240786163,-0.82293905
53.1,-0.011026767,0.074891358,-0.565892979
53.15,0.169770058,-0.093272416,-0.303284376
53.2,0.345114739,-0.258948517,-0.043171844
53.25,0.509210412,-0.417428991,0.206433759
53.3,0.656609451,-0.564188813,0.43781805
53.35,0.782395702,-0.695016035,0.643804297
53.4,0.88235037,-0.806134059,0.817979463
53.45,0.953095893,-0.894312471,0.954897857
53.5,0.992212832,-0.956963132,1.050255855
53.55,0.998325652,-0.992218602,1.10103192
53.6,0.97115426,-0.998990488,1.105587254
53.65,0.911529283,-0.977005793,1.063723582
53.7,0.821370278,-0.92682003,0.976695904
53.75,0.703627274,-0.849806459,0.84717946
53.8,0.562187307,-0.74812153,0.679191607
53.85,0.4017488,-0.624647301,0.477970738
53.9,0.227667729,-0.482912265,0.249815784
53.95,0.04578056,-0.326992685,0.0018911
54,-0.137790291,-0.161397131,-0.257997278
54.05,-0.316842008,0.009062585,-0.521647065
54.1,-0.485301076,0.179410414,-0.780719161
54.15,-0.637430041,0.344651033,-1.027002851
54.2,-0.76802427,0.499916563,-1.252678316
54.25,-0.872591931,0.640610728,-1.450567979
54.3,-0.947510912,0.762546173,-1.614368524
54.35,-0.990157114,0.862070814,-1.738855981
54.4,-0.9989995,0.93617935,-1.820057051
54.45,-0.973658354,0.982606493,-1.855380931
54.5,-0.914924448,0.999898959,-1.843707098
54.55,-0.824738123,0.987463844,-1.785425928
54.6,-0.706128672,0.945591739,-1.682430523
54.65,-0.563115784,0.875453604,-1.538059729
54.7,-0.400576129,0.779071267,-1.356993885
54.75,-0.224079409,0.659262158,-1.145106439
54.8,-0.039699296,0.519559675,-0.909276008
54.85,0.146194394,0.364111368,-0.657164827
54.9,0.327155227,0.197557765,-0.396970645
54.95,0.496883843,0.024895335,-0.13716008
55,0.649448048,-0.148672434,0.113807894
55.05,0.779491597,-0.317891424,0.347759263
55.1,0.88242428,-0.477616082,0.557073953
55.15,0.954586506,-0.62296658,0.734937519
55.2,0.993382391,-0.749479146,0.875567127
55.25,0.997376431,-0.853244887,0.974404195
55.3,0.966350045,-0.931032761,1.028267129
55.35,0.90131568,-0.980392748,1.035458868
55.4,0.80448761,-0.999735882,0.995825439
55.45,0.679210122,-0.98838843,0.91076333
55.5,0.529845256,-0.94661832,0.783175191
55.55,0.361623756,-0.875632707,0.617375116
55.6,0.180464212,-0.77754649,0.418946451
55.65,-0.007233454,-0.655322459,0.194556684
55.7,-0.194813004,-0.512684665,-0.048264521
55.75,-0.375597552,-0.354007441,-0.301376848
55.8,-0.543127556,-0.184183287,-0.556302026
55.85,-0.691392643,-0.008473559,-0.804508585
55.9,-0.815048927,0.16765356,-1.037699068
55.95,-0.909613902,0.338692843,-1.248089978
56,-0.971631733,0.499274305,-1.428674921
56.05,-0.998802767,0.644332606,-1.573461938
56.1,-0.990072291,0.769268208,-1.677676848
56.15,-0.945675012,0.870095121,-1.737925535
56.2,-0.867133298,0.943570441,-1.752309513
56.25,-0.757208847,0.987301418,-1.720490628
56.3,-0.619809165,0.999826415,-1.643702537
56.35,-0.45985188,0.980666965,-1.524708394
56.4,-0.283091465,0.93034898,-1.36770602
56.45,-0.095914375,0.850392128,-1.178183682
56.5,0.094890197,0.743267438,-0.962731301
56.55,0.28237578,0.612324156,-0.728813484
56.6,0.459691464,0.461687926,-0.484512133
56.65,0.620332918,0.296133259,-0.238247466
56.7,0.758382393,0.120934183,0.001512918
56.75,0.868728781,-0.058302368,0.226546856
56.8,0.947259509,-0.235815185,0.429162124
56.85,0.99101696,-0.405873791,0.602462685
56.9,0.998313364,-0.5629639,0.740587353
56.95,0.968799599,-0.701967305,0.83891246
57,0.903484964,-0.81833032,0.894211356
57.05,0.804706812,-0.908215171,0.904765073
57.1,0.676050747,-0.96862924,0.870420155
57.15,0.522223976,-0.997527751,0.792591557
57.2,0.348886114,-0.993886263,0.674210395
57.25,0.162443427,-0.957740329,0.519618319
57.3,-0.030186119,-0.8901907,0.334412177
57.35,-0.22182846,-0.79337358,0.125244379
57.4,-0.405320295,-0.670396575,-0.10041398
57.45,-0.573777291,-0.525242134,-0.334538899
57.5,-0.720853597,-0.362641362,-0.5688387
57.55,-0.84098283,-0.187922098,-0.795048574
57.6,-0.929591329,-0.006836052,-1.005223935
57.65,-0.983275416,0.174629448,-1.192022102
57.7,-0.99993569,0.350448993,-1.348962198
57.75,-0.978862927,0.51475941,-1.470653961
57.8,-0.920771964,0.662056207,-1.552987208
57.85,-0.827781849,0.787379536,-1.593275139
57.9,-0.703342597,0.886483356,-1.590346302
57.95,-0.552110894,0.955981956,-1.544581886
58,-0.379779096,0.993468707,-1.457897005
58.05,-0.192863634,0.997602788,-1.333666628
58.1,0.00153938,0.968160662,-1.176598877
58.15,0.196022305,0.906050231,-0.992560277
58.2,0.383147777,0.81328685,-0.788359355
58.25,0.555733481,0.692931653,-0.571496463
58.3,0.707128995,0.548993934,-0.349888996
58.35,0.831473976,0.38630057,-0.131582035
58.4,0.923927615,0.210336624,0.075544964
58.45,0.980860287,0.027062302,0.264064697
58.5,0.999999692,-0.157287708,0.427271232
58.55,0.980525469,-0.3364158,0.559422049
58.6,0.923108235,-0.504176774,0.655944015
58.65,0.829891071,-0.654789557,0.713595747
58.7,0.704413735,-0.783038004,0.73058042
58.75,0.551482089,-0.884453755,0.706604926
58.8,0.376987405,-0.955474685,0.642883273
58.85,0.187682186,-0.993573229,0.542084193
58.9,-0.009079078,-0.99734987,0.408225016
58.95,-0.205624344,-0.966588225,0.246515856
59,-0.394262724,-0.902269461,0.063160019
59.05,-0.56758584,-0.806545164,-0.134881804
59.1,-0.718760019,-0.682669232,-0.340154671
59.15,-0.841797775,-0.534890785,-0.544989923
59.2,-0.931797698,-0.368311488,-0.741792532
59.25,-0.985143065,-0.188711957,-0.923324473
59.3,-0.999650991,-0.002353051,-1.082973432
59.35,-0.974665837,0.184241184,-1.214996788
59.4,-0.911092743,0.364511456,-1.314731706
59.45,-0.811369481,0.532094112,-1.378763513
59.5,-0.679377272,0.681046826,-1.405046104
59.55,-0.520293635,0.806061087,-1.392969975
59.6,-0.340392679,0.902653799,-1.343375464
59.65,-0.146800395,0.967331034,-1.258510915
59.7,0.052785629,0.997717846,-1.141937533
59.75,0.250401126,0.992649221,-0.998384795
59.8,0.43813269,0.95221856,-0.83356212
59.85,0.60843529,0.87778159,-0.653934209
59.9,0.754436996,0.771915144,-0.466468808
59.95,0.870218581,0.638331891,-0.278366729
60,0.951056516,0.481753674,-0.09678458
60.05,0.993619285,0.307747638,0.071439049
60.1,0.99610873,0.122530716,0.220043412
60.15,0.958340274,-0.067250758,0.343581439
60.2,0.881758309,-0.254758574,0.437622568
60.25,0.769385619,-0.433208852,0.49891487
60.3,0.625708386,-0.5961181,0.525500384
60.35,0.456500955,-0.737540167,0.516779415
60.4,0.268597047,-0.852285409,0.473521575
60.45,0.069616316,-0.936113901,0.397823442
60.5,-0.13234289,-0.98589544,0.293014788
60.55,-0.329032291,-0.999730166,0.163517375
60.6,-0.51239063,-0.977025046,0.014662143
60.65,-0.674875077,-0.918523028,-0.147527771
60.7,-0.809773422,-0.826283352,-0.316579399
60.75,-0.91148406,-0.703613322,-0.485827988
60.8,-0.975752008,-0.554953616,-0.648680406
60.85,-0.999850862,-0.38572095,-0.798873459
60.9,-0.982702767,-0.202113534,-0.930716904
60.95,-0.924930982,-0.010886189,-1.039311622
61,-0.828842327,0.180896796,-1.120734455
61.05,-0.69833971,0.3661221,-1.17218258
61.1,-0.538767844,0.537891513,-1.19207198
61.15,-0.356698052,0.689779981,-1.18008642
61.2,-0.159660655,0.816077879,-1.137175375
61.25,0.044164277,0.912008293,-1.065501385
61.3,0.246285238,0.973910973,-0.968339398
61.35,0.438252707,0.999385758,-0.849932535
61.4,0.612013018,0.987389725,-0.71531049
61.45,0.76024782,0.938284,-0.570078215
61.5,0.876684778,0.853828023,-0.420183712
61.55,0.956366224,0.737121024,-0.271674541
61.6,0.995864126,0.592492447,-0.130453034
61.65,0.993431912,0.425345036,-0.002040184
61.7,0.949086249,0.241956104,0.108642253
61.75,0.864614804,0.049244175,0.197462725
61.8,0.743509085,-0.145490431,0.261236378
61.85,0.590824654,-0.334841419,0.297841034
61.9,0.412974091,-0.511578348,0.306288292
61.95,0.217461018,-0.668923769,0.286747339
62,0.01256604,-0.800815003,0.240520967
62.05,-0.19300235,-0.902140398,0.169975349
62.1,-0.390477273,-0.968940763,0.078426979
62.15,-0.571407737,-0.998567927,-0.030008048
62.2,-0.728021681,-0.989793947,-0.150595706
62.25,-0.853562164,-0.942866307,-0.278188751
62.3,-0.942582051,-0.859506519,-0.407445657
62.35,-0.991184235,-0.742851681,-0.533054472
62.4,-0.997196638,-0.597340759,-0.649952152
62.45,-0.960273963,-0.428549533,-0.753530261
62.5,-0.881921264,-0.24298018,-0.839818559
62.55,-0.765437728,-0.047813297,-0.905639062
62.6,-0.615782498,0.149368293,-0.94872446
62.65,-0.43936778,0.340873396,-0.967796408
62.7,-0.243787668,0.51920262,-0.962600902
62.75,-0.037493972,0.677343154,-0.933899887
62.8,0.170567219,0.809046539,-0.883420053
62.85,0.371342717,0.909078347,-0.813761662
62.9,0.55606644,0.973429719,-0.72827187
62.95,0.716643471,0.999482062,-0.630888525
63,0.846007106,0.98611802,-0.525961581
63.05,0.938433044,0.933773842,-0.418060168
63.1,0.989796633,0.844430594,-0.311773845
63.15,0.99776144,0.721544018,-0.21151671
63.2,0.961890349,0.569915306,-0.121342801
63.25,0.883673735,0.395507431,-0.044780592
63.3,0.766472829,0.205213886,0.015306547
63.35,0.615380179,0.006588658,0.056828306
63.4,0.437002741,-0.192452089,0.078539649
63.45,0.239176638,-0.383944917,0.08007478
63.5,0.030625739,-0.560198118,0.061942073
63.55,-0.179421231,-0.714102024,0.025480913
63.6,-0.381638305,-0.839418068,-0.027216906
63.65,-0.56701667,-0.931034767,-0.093417076
63.7,-0.727267435,-0.98518,-0.169878463
63.75,-0.85519469,-0.999580643,-0.253008039
63.8,-0.94502199,-0.97356264,-0.339027758
63.85,-0.992657298,-0.908086938,-0.42414566
63.9,-0.995884082,-0.805719307,-0.504723444
63.95,-0.954469434,-0.670534679,-0.577433043
64,-0.870183755,-0.507959374,-0.639395382
64.05,-0.746730478,-0.324557113,-0.688295423
64.1,-0.589588326,-0.12776709,-0.722468818
64.15,-0.405772579,0.074395588,-0.740956875
64.2,-0.203525554,0.273665123,-0.743528047
64.25,0.008050244,0.461862784,-0.730665775
64.3,0.219400093,0.63123341,-0.703524038
64.35,0.42094795,0.774766804,-0.663853457
64.4,0.603530893,0.886490625,-0.613902122
64.45,0.758817365,0.961722444,-0.556296375
64.5,0.879690076,0.997270197,-0.493907661
64.55,0.960575856,0.99157229,-0.429712032
64.6,0.997707015,0.944771046,-0.366649127
64.65,0.989301761,0.858715869,-0.307487319
64.7,0.935654854,0.736895418,-0.254701256
64.75,0.839133669,0.584301011,-0.210367304
64.8,0.704079176,0.407226396,-0.176081409
64.85,0.53661569,0.213011714,-0.152902682
64.9,0.344377489,0.009741925,-0.141324718
64.95,0.136164281,-0.194088051,-0.14127521
65,-0.078459096,-0.389927688,-0.152143063
65.05,-0.289600666,-0.569529961,-0.172830825
65.1,-0.487497015,-0.72530012,-0.201829091
65.15,-0.662965725,-0.850619329,-0.237308491
65.2,-0.807833548,-0.940129288,-0.277224114
65.25,-0.915320265,-0.989965475,-0.319426711
65.3,-0.980360079,-0.997928685,-0.361774821
65.35,-0.99984511,-0.963587087,-0.402242071
65.4,-0.972779114,-0.888303872,-0.439014273
65.45,-0.900333584,-0.775188712,-0.470571616
65.5,-0.785802924,-0.628974453,-0.49575216
65.55,-0.634460065,-0.455823699,-0.513793868
65.6,-0.453318568,-0.263072974,-0.524353676
65.65,-0.250811707,-0.058924902,-0.527503292
65.7,-0.036403014,0.147898826,-0.523702727
65.75,0.1798539,0.348529105,-0.51375369
65.8,0.387785874,0.534329925,-0.498736065
65.85,0.577579115,0.697271388,-0.479931493
65.9,0.740243944,0.83027911,-0.458738759
65.95,0.868043314,0.927544687,-0.436585979
66,0.954864545,0.984783498,-0.4148447
66.05,0.99651626,0.99942821,-0.394750804
66.1,0.9909359,0.970749092,-0.377336605
66.15,0.938297309,0.899895275,-0.363377847
66.2,0.841012575,0.789854539,-0.35335836
66.25,0.703627274,0.645332703,-0.347454064
66.3,0.532613365,0.472557225,-0.345536878
66.35,0.336068895,0.279012978,-0.347197891
66.4,0.123338217,0.073121225,-0.351788015
66.45,-0.095429662,-0.136124599,-0.358473332
66.5,-0.309763857,-0.339550656,-0.366301477
66.55,-0.50937263,-0.528205016,-0.374274749
66.6,-0.684638705,-0.693752868,-0.381425255
66.65,-0.827084989,-0.82884716,-0.386887284
66.7,-0.92978805,-0.927458076,-0.389962266
66.75,-0.987719037,-0.985146437,-0.390172121
66.8,-0.99799504,-0.99926848,-0.387297492
66.85,-0.960028118,-0.969102343,-0.381398288
66.9,-0.87556404,-0.895890021,-0.372815013
66.95,-0.748608093,-0.782792229,-0.362150546
67,-0.585240754,-0.634757486,-0.350233243
67.05,-0.393331427,-0.458310565,-0.338063416
67.1,-0.182163449,-0.261269111,-0.32674631
67.15,0.038011965,-0.052400532,-0.317415592
67.2,0.256471568,0.158965926,-0.311152052
67.25,0.462541843,0.363354893,-0.308902637
67.3,0.646121315,0.551569879,-0.311405013
67.35,0.798177845,0.715108539,-0.319122688
67.4,0.911196312,0.84654937,-0.332195194
67.45,0.979554363,0.939892166,-0.350407052
67.5,0.99980724,0.990836454,-0.373178213
67.55,0.970867021,0.996984806,-0.399577429
67.6,0.894066693,0.957961209,-0.428358672
67.65,0.773105113,0.87543842,-0.458019339
67.7,0.613874708,0.753072352,-0.486877604
67.75,0.424179666,0.59634572,-0.513165021
67.8,0.213357785,0.41232736,-0.535129454
67.85,-0.008175904,0.209357538,-0.551142585
67.9,-0.229441623,-0.00332694,-0.559805735
67.95,-0.439438332,-0.216011133,-0.560047643
68,-0.627691361,-0.418945018,-0.551208005
68.05,-0.784776911,-0.602791057,-0.533101204
68.1,-0.902797065,-0.759055688,-0.506055578
68.15,-0.975781224,-0.880484759,-0.470924804
68.2,-0.99999336,-0.961404351,-0.42906947
68.25,-0.974129032,-0.997990813,-0.382308512
68.3,-0.899391519,-0.98845695,-0.332841972
68.35,-0.779442396,-0.933145069,-0.283148167
68.4,-0.62022819,-0.834521824,-0.235860014
68.45,-0.429690971,-0.697074319,-0.193626582
68.5,-0.217376691,-0.527111538,-0.158967064
68.55,0.006039675,-0.332479577,-0.134125067
68.6,0.229288731,-0.122203328,-0.120931424
68.65,0.441074366,0.093929254,-0.120683581
68.7,0.630646009,0.305821265,-0.134049008
68.75,0.788346428,0.503538384,-0.160999032
68.8,0.906107056,0.677775803,-0.200778054
68.85,0.977865296,0.820298591,-0.251911313
68.9,0.999882001,0.924334525,-0.312252385
68.95,0.970942251,0.984900519,-0.379069393
69,0.892428378,0.999046698,-0.449166766
69.05,0.76826062,0.966005938,-0.519037281
69.1,0.604707545,0.88724105,-0.585037247
69.15,0.410075059,0.766386563,-0.64357616
69.2,0.194289138,0.60908705,-0.691311019
69.25,-0.031607011,0.422738871,-0.725334906
69.3,-0.256016063,0.216146864,-0.743349308
69.35,-0.467381379,-0.000888285,-0.743810238
69.4,-0.654783028,-0.218032866,-0.726039213
69.45,-0.808504261,-0.424911393,-0.690291797
69.5,-0.920538948,-0.611602989,-0.637778447
69.55,-0.9850133,-0.769119149,-0.570634823
69.6,-0.998499438,-0.889839775,-0.491841377
69.65,-0.960203797,-0.967886207,-0.405094788
69.7,-0.872019728,-0.999412785,-0.314636507
69.75,-0.738440629,-0.982802256,-0.225046219
69.8,-0.566337193,-0.918754829,-0.141010155
69.85,-0.364609457,-0.81026576,-0.067075922
69.9,-0.143730981,-0.662491674,-0.007406607
69.95,0.084791754,-0.482511257,0.034452592
70,0.309016994,-0.278991106,0.05578225
70.05,0.517191489,-0.061772268,0.054859067
70.1,0.698367817,0.158603023,0.031078332
70.15,0.842982806,0.371401785,-0.014979612
70.2,0.943366343,0.566223262,-0.081544248
70.25,0.99415332,0.733508961,-0.165713261
70.3,0.992576325,0.865014666,-0.263573238
70.35,0.938622829,0.954220989,-0.370378064
70.4,0.835047648,0.996661826,-0.480777154
70.45,0.687239035,0.990153925,-0.589082701
70.5,0.502944523,0.934915514,-0.689562709
70.55,0.29187011,0.833567261,-0.776744758
70.6,0.065173237,0.691014638,-0.845714451
70.65,-0.165124207,0.514216588,-0.892392309
70.7,-0.386772123,0.31185107,-0.913773557
70.75,-0.587944091,0.093893285,-0.908116842
70.8,-0.757870229,-0.128873136,-0.875070272
70.85,-0.887417068,-0.345388204,-0.815726237
70.9,-0.969583059,-0.544864727,-0.732600127
70.95,-0.999882603,-0.717327288,-0.629532008
71,-0.976597262,-0.854114084,-0.511514525
71.05,-0.900879762,-0.948316206,-0.384454361
71.1,-0.776704225,-0.995131927,-0.254878413
71.15,-0.610664277,-0.992117556,-0.129599133
71.2,-0.411628886,-0.93932149,-0.015356109
71.25,-0.190273572,-0.839293832,0.081547318
71.3,0.041488527,-0.696970133,0.155592805
71.35,0.271145632,-0.519434179,0.202361873
71.4,0.486262178,-0.315570868,0.218798908
71.45,0.675153223,-0.095625896,0.203406769
71.5,0.827521778,0.129306163,0.156362674
71.55,0.935024169,0.347839973,0.079546144
71.6,0.991732194,0.548875767,-0.023524656
71.65,0.994466203,0.72216473,-0.147846912
71.7,0.94298008,0.858834577,-0.287171254
71.75,0.83998703,0.951848216,-0.434312937
71.8,0.691023721,0.996371606,-0.581520854
71.85,0.504159139,0.990031292,-0.72088557
71.9,0.289563079,0.933047624,-0.844764964
71.95,0.058957047,0.828235886,-0.946204613
72,-0.175023059,0.680874277,-1.019329777
72.05,-0.399518003,0.498444542,-1.059686872
72.1,-0.602152289,0.29025762,-1.064514582
72.15,-0.771718384,0.066982758,-1.03292816
72.2,-0.898800167,-0.159896349,-0.966004897
72.25,-0.976300729,-0.378670829,-0.86676389
72.3,-0.999844695,-0.578011168,-0.740038927
72.35,-0.968031952,-0.7475558,-0.592249196
72.4,-0.882527717,-0.878453091,-0.431078247
72.45,-0.747982885,-0.963828207,-0.265076993
72.5,-0.57178796,-0.999150024,-0.103211037
72.55,-0.363673168,-0.982478205,0.045623809
72.6,-0.135176048,-0.91457667,0.173091694
72.65,0.100994655,-0.79888653,0.271885569
72.7,0.331663923,-0.641358846,0.336148279
72.75,0.543925257,-0.450154937,0.361821598
72.8,0.72586436,-0.235228967,0.346902368
72.85,0.867231078,-0.007813847,0.291589649
72.9,0.960021523,0.220163222,0.198312527
72.95,0.998937089,0.436705308,0.071634669
73,0.981693729,0.630377781,-0.081961491
73.05,0.909163077,0.790914497,-0.254401232
73.1,0.78533638,0.909765895,-0.436438634
73.15,0.617112099,0.980559542,-0.618150567
73.2,0.41391806,0.999448084,-0.789477336
73.25,0.187188439,0.965325279,-0.94078063
73.3,-0.050275694,0.879897654,-1.063387806
73.35,-0.285026791,0.74760692,-1.150091748
73.4,-0.503731761,0.575406149,-1.195577391
73.45,-0.693930462,0.372400602,-1.196749582
73.5,-0.844748502,0.149371399,-1.15294202
73.55,-0.947523466,-0.08179335,-1.065993322
73.6,-0.996308231,-0.308730148,-0.94018352
73.65,-0.988221839,-0.519261017,-0.782032033
73.7,-0.923626862,-0.702048408,-0.599966057
73.75,-0.806121975,-0.84720886,-0.403875785
73.8,-0.642348968,-0.946852008,-0.204579645
73.85,-0.441624083,-0.995515352,-0.013228247
73.9,-0.215413712,-0.990470514,0.159320217
73.95,0.023316358,-0.931883482,0.303118162
74,0.260841506,-0.822819096,0.409705136
74.05,0.483466493,-0.669088387,0.47260918
74.1,0.67831614,-0.478945905,0.487743166
74.15,0.834082766,-0.262652407,0.453671736
74.2,0.941686861,-0.031925722,0.371731418
74.25,0.994812135,0.20069109,0.245994586
74.3,0.990283123,0.42251038,0.083076704
74.35,0.928262368,0.621392518,-0.108204704
74.4,0.812254595,0.786412644,-0.317302277
74.45,0.648916363,0.908464815,-0.5325173
74.5,0.447681056,0.980769955,-0.741652949
74.55,0.220219915,0.999258988,-0.932705977
74.6,-0.020230476,0.962809161,-1.094557635
74.65,-0.259635751,0.873319469,-1.217624019
74.7,-0.483982041,0.735619867,-1.29442768
74.75,-0.68009734,0.557218052,-1.320056244
74.8,-0.836427757,0.347896672,-1.292479738
74.85,-0.943722761,0.119182159,-1.212706052
74.9,-0.995588533,-0.116286258,-1.08476298
74.95,-0.988875987,-0.345453065,-0.915505199
75,-0.923879533,-0.555570233,-0.714254666
