time,desired_output,sensed_output,plant_command
75.05,-0.804333637,-0.734908144,-0.492292774
75.1,-0.637206107,-0.873413956,-0.262231541
75.15,-0.432299013,-0.963280259,-0.037298594
75.2,-0.201679691,-0.999391606,0.169423653
75.25,0.041025537,-0.979623038,0.345760922
75.3,0.28143385,-0.904972801,0.481167558
75.35,0.505257541,-0.779520623,0.567361788
75.4,0.699154391,-0.610212643,0.598837304
75.45,0.851526133,-0.406483829,0.57321934
75.5,0.953217051,-0.17973801,0.491442082
75.55,0.998070375,0.057286193,0.357734349
75.6,0.9833083,0.291228519,0.179411626
75.65,0.909711765,0.508859554,-0.033516137
75.7,0.781587978,0.697830215,-0.268900474
75.75,0.606526252,0.847375718,-0.513143658
75.8,0.39495552,0.948933731,-0.751982442
75.85,0.159528849,0.996640954,-0.971321286
75.9,-0.085629073,0.987679001,-1.158066432
75.95,-0.325767001,0.922448788,-1.300911419
76,-0.546394347,0.804562244,-1.391026741
76.05,-0.734157218,0.64065053,-1.422611361
76.1,-0.877650245,0.439998415,-1.393271372
76.15,-0.968114639,0.214024531,-1.304200873
76.2,-0.999979463,-0.024363782,-1.160151577
76.25,-0.971212288,-0.261504877,-0.969190078
76.3,-0.883456728,-0.483764844,-0.742254384
76.35,-0.741947172,-0.678322488,-0.492533521
76.4,-0.55520448,-0.833912023,-0.234704959
76.45,-0.334529835,-0.941480281,0.015926344
76.5,-0.093326372,-0.994719847,0.244336947
76.55,0.153711067,-0.990446377,0.436688026
76.6,0.391489303,-0.928797135,0.581168192
76.65,0.605439158,-0.813237949,0.668724493
76.7,0.782410376,-0.65037684,0.693636117
76.75,0.91148406,-0.449593791,0.653894096
76.8,0.984652186,-0.222506932,0.551361599
76.85,0.997321567,0.017694882,0.391702272
76.9,0.948610137,0.257015063,0.184077974
76.95,0.841416008,0.481463895,-0.059368709
77,0.682253609,0.677877433,-0.324218544
77.05,0.480865585,0.834692714,-0.594625915
77.1,0.249633066,0.942633451,-0.854265449
77.15,0.002819576,0.995265296,-1.087318567
77.2,-0.24430559,0.989387066,-1.279440377
77.25,-0.476410848,0.925233724,-1.418647673
77.3,-0.679054469,0.806477834,-1.496072818
77.35,-0.839586208,0.640027968,-1.506535788
77.4,-0.947941956,0.435634579,-1.448897106
77.45,-0.997281204,0.205325343,-1.326167372
77.5,-0.984426568,-0.03729776,-1.145363683
77.55,-0.910076678,-0.277858839,-0.917118708
77.6,-0.778777715,-0.502059059,-0.655063432
77.65,-0.598653885,-0.696527881,-0.375018862
77.7,-0.380912234,-0.849623843,-0.094044179
77.75,-0.139151497,-0.952136729,0.170601637
77.8,0.111482808,-0.9978485,0.402521636
77.85,0.355244827,-0.983918428,0.587200797
77.9,0.576777402,-0.911068137,0.712920393
77.95,0.762081573,-0.783554076,0.771508911
78,0.899405252,-0.608927575,0.758881045
78.05,0.979994411,-0.397595462,0.675328816
78.1,0.998658428,-0.162206282,0.525543848
78.15,0.954112631,0.083102065,0.318366298
78.2,0.849074969,0.323548839,0.066272947
78.25,0.690109154,0.544600611,-0.215366616
78.3,0.487222691,0.732851487,-0.509221906
78.35,0.253243852,0.87684002,-0.797065433
78.4,0.003015924,0.967752798,-1.060903481
78.45,-0.24754102,0.999971213,-1.284103672
78.5,-0.482441775,0.97142705,-1.452448552
78.55,-0.686656866,0.883743946,-1.555048207
78.6,-0.8470774,0.742154608,-1.585052961
78.65,-0.953361765,0.555197294,-1.540119078
78.7,-0.998609182,0.334208592,-1.422595394
78.75,-0.979815821,0.092642126,-1.239416027
78.8,-0.898082853,-0.154746252,-1.001702718
78.85,-0.75856154,-0.392797734,-0.724098765
78.9,-0.570137291,-0.606879626,-0.423873783
78.95,-0.34487147,-0.783787278,-0.119853527
79,-0.097235494,-0.912563161,0.168759229
79.05,0.15681456,-0.985182021,0.423599044
79.1,0.400863962,-0.997058882,0.628310576
79.15,0.619100117,-0.947347315,0.769604681
79.2,0.797339615,-0.839008051,0.838129285
79.25,0.923954654,-0.678642127,0.829097547
79.3,0.990638085,-0.476097312,0.742630603
79.35,0.992956309,-0.243870693,0.583789991
79.4,0.930652773,0.003656806,0.362294422
79.45,0.807680756,0.251107449,0.091935737
79.5,0.631961674,0.483060812,-0.210271606
79.55,0.414883021,0.685015867,-0.525155672
79.6,0.170567219,0.844300991,-0.832600553
79.65,-0.085042173,0.950874568,-1.112831669
79.7,-0.335218083,0.997965304,-1.347690776
79.75,-0.563544071,0.982510979,-1.521818348
79.8,-0.754993479,0.905366724,-1.623666021
79.85,-0.896922526,0.771268155,-1.646271928
79.9,-0.97991148,0.588550012,-1.587746343
79.95,-0.998397553,0.368636398,-1.451433251
80,-0.951056516,0.125333234,-1.245734108
80.05,-0.840906331,-0.126033708,-0.983601843
80.1,-0.675124254,-0.369581668,-0.681734728
80.15,-0.464587824,-0.589874389,-0.359519574
80.2,-0.223168454,-0.77290282,-0.037790638
80.25,0.033176983,-0.906980624,0.262516619
80.3,0.287457478,-0.983496969,0.521730073
80.35,0.522773099,-0.997477717,0.722734728
80.4,0.723439657,-0.947917944,0.852110412
80.45,0.876037902,-0.837863039,0.901037306
80.5,0.970316834,-0.674231498,0.865907671
80.55,0.999889946,-0.467389017,0.748600763
80.6,0.962676632,-0.23049948,0.556399604
80.65,0.861057703,0.021307025,0.30155167
80.7,0.701732892,0.271896989,0.000499009
80.75,0.495288103,0.505166039,-0.327174576
80.8,0.255499755,0.706075281,-0.660012451
80.85,-0.00157865,0.861624687,-0.976088362
80.9,-0.258687546,0.961700274,-1.254452336
80.95,-0.498518756,0.999739533,-1.476523886
81,-0.704881854,0.973170842,-1.627339629
81.05,-0.863800773,0.883596885,-1.69657112
81.1,-0.964466173,0.736708501,-1.679243094
81.15,-0.999978289,0.541932725,-1.576101565
81.2,-0.967828726,0.311836145,-1.393603986
81.25,-0.870086991,0.061320736,-1.143528665
81.3,-0.713277362,-0.193336793,-0.842225991
81.35,-0.507952608,-0.435540552,-0.509558249
81.4,-0.267991764,-0.649457604,-0.167596097
81.45,-0.009668101,-0.821056114,0.160843181
81.5,0.249450534,-0.939031257,0.453719065
81.55,0.491695,-0.995557455,0.691251117
81.6,0.700500836,-0.986816426,0.857262183
81.65,0.861544553,-0.91326487,0.940289835
81.7,0.963732063,-0.779622447,0.934389113
81.75,0.99997068,-0.594578989,0.839569689
81.8,0.967670444,-0.370238387,0.661834671
81.85,0.868938762,-0.121334126,0.412814884
81.9,0.710453189,0.13573321,0.109019804
81.95,0.503019192,0.383973924,-0.229247529
82,0.260841506,0.60693206,-0.579240989
82.05,0.000557633,0.789778909,-0.917297909
82.1,-0.259901204,0.920304374,-1.220439482
82.15,-0.502543956,0.989739592,-1.467936822
82.2,-0.710563724,0.99335494,-1.642735695
82.25,-0.869505705,0.930792085,-1.732641603
82.3,-0.968277734,0.806106173,-1.731182233
82.35,-0.999932352,0.627513427,-1.638085576
82.4,-0.962164751,0.406859092,-1.459337713
82.45,-0.85749029,0.158839533,-1.206812698
82.5,-0.693087363,-0.099970991,-0.897496264
82.55,-0.480314584,-0.352224811,-0.552353166
82.6,-0.233934101,-0.580963235,-0.194912946
82.65,0.028906479,-0.770758996,0.150330991
82.7,0.289863765,-0.908761666,0.459600337
82.75,0.530677615,-0.985574896,0.711473813
82.8,0.734450447,-0.995905126,0.888378452
82.85,0.886837098,-0.938936436,0.977825964
82.9,0.977061188,-0.818404344,0.973306548
82.95,0.998685538,-0.642361609,0.874775429
83,0.950081019,-0.422649898,0.688695009
83.05,0.834559037,-0.174111293,0.427626044
83.1,0.660156376,0.08640843,0.109392512
83.15,0.439085547,0.341198254,-0.244125261
83.2,0.18688754,0.572885406,-0.608488257
83.25,-0.078654838,0.765622172,-0.958385212
83.3,-0.338767479,0.906174825,-1.26939176
83.35,-0.575011678,0.984839544,-1.519679987
83.4,-0.770593338,0.996121456,-1.691558486
83.45,-0.911561578,0.939128706,-1.77273376
83.5,-0.987810899,0.817652643,-1.757202319
83.55,-0.993814427,0.63992658,-1.645707948
83.6,-0.929034449,0.418077636,-1.445728541
83.65,-0.797979083,0.167307446,-1.17098965
83.7,-0.609898995,-0.095143514,-0.84053523
83.75,-0.378143757,-0.351177856,-0.477417493
83.8,-0.119221928,-0.583088702,-0.107095266
83.85,0.148369526,-0.774786666,0.24434839
83.9,0.405463888,-0.912921245,0.552044736
83.95,0.63359762,-0.987818111,0.794104465
84,0.816339251,-0.994166034,0.953183732
84.05,0.940478381,-0.931404023,1.017738533
84.1,0.996988401,-0.803779822,0.982875927
84.15,0.981692233,-0.620073541,0.850738492
84.2,0.895581348,-0.393003572,0.630391029
84.25,0.744763041,-0.138354251,0.337213712
84.3,0.540037622,0.126115516,-0.008158834
84.35,0.296134009,0.381907617,-0.38128035
84.4,0.03065714,0.611078411,-0.755617471
84.45,-0.237178114,0.797500276,-1.104434806
84.5,-0.487935834,0.928002164,-1.402706807
84.55,-0.703370511,0.993308125,-1.628919591
84.6,-0.867758514,0.988706425,-1.766632594
84.65,-0.969052148,0.914400302,-1.805686046
84.7,-0.999771152,0.775513594,-1.742964744
84.75,-0.957565073,0.581748613,-1.582659809
84.8,-0.845403562,0.346718259,-1.336005759
84.85,-0.671378533,0.086997608,-1.02050793
84.9,-0.44813047,-0.179039527,-0.658712223
84.95,-0.191938765,-0.432517839,-0.276602693
85,0.078459096,-0.655400171,0.098259808
85.05,0.343234331,-0.831774491,0.438725013
85.1,0.58292024,-0.948996152,0.720023407
85.15,0.7798457,-0.998603005,0.921576022
85.2,0.919443084,-0.976936581,1.028511101
85.25,0.991333445,-0.885423034,1.032775118
85.3,0.990107586,-0.730491571,0.933754227
85.35,0.915743602,-0.523133929,0.738357245
85.4,0.773627918,-0.278134209,0.460550158
85.45,0.574176038,-0.013022319,0.120372156
85.5,0.332078819,0.253175469,-0.257498571
85.55,0.065228098,0.501300156,-0.645527542
85.6,-0.206600383,0.713440282,-1.015326999
85.65,-0.46321019,0.874229305,-1.339733838
85.7,-0.685485488,0.971965843,-1.594810307
85.75,-0.856818777,0.999474605,-1.761619771
85.8,-0.964358189,0.954644051,-1.827645187
85.85,-0.999980211,0.84059974,-1.787743156
85.9,-0.960913595,0.665498496,-1.644559862
85.95,-0.849965802,0.441955947,-1.408374299
86,-0.675332808,0.186146788,-1.096376342
86.05,-0.450004147,-0.083358781,-0.731429047
86.1,-0.190805569,-0.346939253,-0.340403268
86.15,0.082850821,-0.58534965,0.047794909
86.2,0.350416627,-0.781129195,0.404359599
86.25,0.591749408,-0.919885681,0.702725812
86.3,0.788631432,-0.991361692,0.920556148
86.35,0.92615027,-0.990203118,1.041424416
86.4,0.993836213,-0.916371673,1.056068474
86.45,0.986469203,-0.775168865,0.963115794
86.5,0.904492367,-0.576867221,0.769223805
86.55,0.753998641,-0.33597347,0.488620499
86.6,0.546289096,-0.070175719,0.1420755
86.65,0.297034082,0.200949608,-0.24462517
86.7,0.025098689,0.457377012,-0.642589602
86.75,-0.248880063,0.680111735,-1.021974895
86.8,-0.504057393,0.852600766,-1.354226047
86.85,-0.7209679,0.961969983,-1.614230846
86.9,-0.883014773,0.999994445,-1.78222778
86.95,-0.97774682,0.96372808,-1.845321316
87,-0.997824541,0.855743764,-1.798487424
87.05,-0.941599617,0.683963478,-1.644989859
87.1,-0.813261258,0.461088674,-1.396171674
87.15,-0.622535808,0.203670885,-1.070633541
87.2,-0.383960146,-0.069110171,-0.692857057
87.25,-0.115782318,-0.336871366,-0.291373799
87.3,0.161428135,-0.579548318,0.10338373
87.35,0.426354831,-0.778901363,0.46138791
87.4,0.65857389,-0.919892149,0.755303976
87.45,0.840131895,-0.991826562,0.962585571
87.5,0.956940336,-0.98917651,1.067216649
87.55,0.99987774,-0.912016669,1.060964268
87.6,0.96551263,-0.766040853,0.944043179
87.65,0.856389217,-0.562154181,0.725137432
87.7,0.680851268,-0.315669241,0.420773064
87.75,0.452415253,-0.04516466,0.05408572
87.8,0.188738952,0.228909535,-0.346926142
87.85,-0.089736529,0.485775522,-0.751531516
87.9,-0.361367457,0.705903961,-1.128619154
87.95,-0.604988995,0.872503298,-1.4490921
88,-0.801566985,0.972808227,-1.688120031
88.05,-0.935690883,0.999067871,-1.827074561
88.1,-0.996790346,0.949156491,-1.854995835
88.15,-0.979978777,0.826757731,-1.769473888
88.2,-0.886455732,0.641105723,-1.576872677
88.25,-0.723434235,0.406300119,-1.291875162
88.3,-0.50359606,0.140244938,-0.936380322
88.35,-0.244115186,-0.136709697,-0.537833645
88.4,0.03467623,-0.40332044,-0.127117259
88.45,0.310876328,-0.639080046,0.263838825
88.5,0.562732792,-0.825798198,0.604539981
88.55,0.770358024,-0.949011751,0.868311583
88.6,0.917304875,-0.999114567,1.034398078
88.65,0.99187769,-0.972117987,1.08961057
88.7,0.988073546,-0.8699809,1.029391068
88.75,0.90607715,-0.700481219,0.858206284
88.8,0.752267737,-0.476635948,0.589235838
88.85,0.538734761,-0.215712049,0.243374846
88.9,0.282338108,0.062097583,-0.152375052
88.95,0.00338506,0.335232142,-0.567003523
89,-0.275972883,0.582435136,-0.967916083
89.05,-0.533497163,0.784411209,-1.323496279
89.1,-0.748634128,0.925338279,-1.605604139
89.15,-0.904160479,0.994116031,-1.791813123
89.2,-0.987570111,0.985251582,-1.867206993
89.25,-0.992090073,0.89931082,-1.82559161
89.3,-0.917242317,0.742897423,-1.67002193
89.35,-0.768903768,0.528158332,-1.412598138
89.4,-0.558857167,0.27185164,-1.073542521
89.45,-0.303865954,-0.005952498,-0.679625997
89.5,-0.024344938,-0.283437951,-0.262065465
89.55,0.257268565,-0.538753949,0.14594381
89.6,0.518313616,-0.75173761,0.511866268
89.65,0.737730545,-0.905511745,0.806425051
89.7,0.897764815,-0.987830941,1.00595399
89.75,0.985411612,-0.992067875,1.094312941
89.8,0.993483038,-0.917759616,1.064210393
89.85,0.921209514,-0.770667915,0.917823695
89.9,0.774324174,-0.562345783,0.666662816
89.95,0.564620611,-0.30924182,0.330683938
90,0.309016994,-0.031410759,-0.06328044
90.05,0.028199909,0.249069469,-0.483652715
90.1,-0.255044129,0.509849717,-0.896634434
90.15,-0.517675389,0.730091853,-1.268922398
90.2,-0.738276429,0.892139035,-1.570398493
90.25,-0.89880361,0.982939763,-1.776575727
90.3,-0.986071032,0.99511023,-1.870601082
90.35,-0.992844202,0.927547622,-1.844650311
90.4,-0.918451904,0.785542492,-1.700597925
90.45,-0.768863594,0.580378163,-1.449903624
90.5,-0.556223096,0.328446311,-1.112719651
90.55,-0.297873912,0.049947026,-0.71628698
90.6,-0.014953424,-0.232724369,-0.292746586
90.65,0.269330809,-0.496775468,0.123459368
90.7,0.531602598,-0.720855774,0.49838692
90.75,0.750240903,-0.886788099,0.801362911
90.8,0.907167429,-0.981051582,1.007504028
90.85,0.989349829,-0.995894682,1.099774682
90.9,0.989894877,-0.929985662,1.070412421
90.95,0.908639045,-0.788544982,0.921600265
91,0.752184937,-0.582945766,0.665326281
91.05,0.533377585,-0.32981167,0.322437122
91.1,0.270261026,-0.049682675,-0.079041434
91.15,-0.015401049,0.234644955,-0.506183054
91.2,-0.29992003,0.499970979,-0.923854303
91.25,-0.55964499,0.724585473,-1.297603283
91.3,-0.772930727,0.890050394,-1.596506098
91.35,-0.921947334,0.982721815,-1.795735624
91.4,-0.99417958,0.994886492,-1.878638434
91.45,-0.983489295,0.92541717,-1.838144951
91.5,-0.890649686,0.779889945,-1.677392029
91.55,-0.723304086,0.570150841,-1.409501657
91.6,-0.495349509,0.31336403,-1.05652922
91.65,-0.225793616,0.030617104,-0.647663928
91.7,0.062821873,-0.254804143,-0.216826829
91.75,0.346301264,-0.519330821,0.200136979
91.8,0.600822115,-0.741058714,0.568440088
91.85,0.804939884,-0.901567619,0.857260547
91.9,0.9414011,-0.987460745,1.042332199
91.95,0.998611251,-0.991494782,1.107999025
92,0.971631733,-0.91320439,1.048558344
92.05,0.862619192,-0.758966201,0.868776147
92.1,0.680667169,-0.541493708,0.583526514
92.15,0.441060268,-0.278801793,0.216580353
92.2,0.164000906,0.007275864,-0.201359618
92.25,-0.127086248,0.292895331,-0.635216605
92.3,-0.407530519,0.554187645,-1.048478083
92.35,-0.653505818,0.769255663,-1.406269155
92.4,-0.844058483,0.920015308,-1.678302218
92.45,-0.962899504,0.993725933,-1.841452956
92.5,-0.99980724,0.984079495,-1.881742609
92.55,-0.951519006,0.89175445,-1.795555248
92.6,-0.822032744,0.724384626,-1.589982508
92.65,-0.622289919,0.495942287,-1.282261525
92.7,-0.369263458,0.225583969,-0.898348645
92.75,-0.084525677,-0.063946653,-0.470745225
92.8,0.207583899,-0.348226529,-0.035756301
92.85,0.482035831,-0.603212094,0.369587569
92.9,0.715256205,-0.807275828,0.710684732
92.95,0.887156255,-0.943047768,0.958324281
93,0.982871078,-0.998904625,1.091201167
93.05,0.994056243,-0.969977987,1.097766909
93.1,0.919628284,-0.858593088,0.977253695
93.15,0.765882308,-0.674097499,0.73977943
93.2,0.54597329,-0.432090786,0.405519509
93.25,0.278802547,-0.15311735,0.00301119
93.3,-0.012597453,0.139069054,-0.433268602
93.35,-0.303042754,0.419523299,-0.865847689
93.4,-0.567372433,0.664238348,-1.257474639
93.45,-0.782630429,0.852204466,-1.57433058
93.5,-0.930065323,0.967221233,-1.788959633
93.55,-0.996773347,0.999305397,-1.882663232
93.6,-0.976839883,0.945571294,-1.847148269
93.65,-0.871877453,0.810505044,-1.685282219
93.7,-0.690910171,0.60560542,-1.410884825
93.75,-0.44961133,0.34841868,-1.047569014
93.8,-0.168957303,0.061047146,-0.626726359
93.85,0.126587653,-0.231742725,-0.184827388
93.9,0.411199376,-0.504651487,0.239732234
93.95,0.659949874,-0.73403402,0.609967564
94,0.850994482,-0.899953837,0.893532525
94.05,0.967497878,-0.987925427,1.065558073
94.1,0.999128522,-0.9901916,1.110850367
94.15,0.942987922,-0.90642212,1.025253198
94.2,0.803890081,-0.743769536,0.816050827
94.25,0.593963113,-0.516273641,0.501370618
94.3,0.331604647,-0.243662747,0.108632314
94.35,0.039879794,0.050347075,-0.327825221
94.4,-0.255499755,0.340109081,-0.76973584
94.45,-0.528439076,0.600281413,-1.178256834
94.5,-0.754766829,0.808046439,-1.517385561
94.55,-0.914381542,0.945119287,-1.75714129
94.6,-0.993046284,0.999368156,-1.87623031
94.65,-0.983670725,0.965901903,-1.863956174
94.7,-0.886964086,0.847526236,-1.721202088
94.75,-0.711397698,0.654524766,-1.460393451
94.8,-0.472476931,0.403780348,-1.10443826
94.85,-0.191383762,0.117310428,-0.684733686
94.9,0.106892282,-0.179657658,-0.238410564
94.95,0.395770711,-0.460903979,0.194943641
95,0.649448048,-0.701531426,0.576794945
95.05,0.845206338,-0.880174786,0.873094941
95.1,0.965455351,-0.980907055,1.057328749
95.15,0.999324262,-0.994672103,1.112904963
95.2,0.943657803,-0.92011377,1.034670708
95.25,0.803324481,-0.763724207,0.829411687
95.3,0.590805644,-0.539294422,0.515286964
95.35,0.325098621,-0.266712001,0.12024328
95.4,0.030029111,0.029790457,-0.32045457
95.45,-0.267878262,0.323782922,-0.767360631
95.5,-0.541781561,0.588991858,-1.180373949
95.55,-0.766941757,0.801651034,-1.522339263
95.6,-0.922963201,0.942638695,-1.762398745
95.65,-0.995650949,0.99920827,-1.878791661
95.7,-0.978314931,0.966155013,-1.860846637
95.75,-0.87240005,0.846310564,-1.709982446
95.8,-0.687381656,0.650317178,-1.43962156
95.85,-0.439932117,0.395697861,-1.074018426
95.9,-0.152430432,0.105302237,-0.646102592
95.95,0.149052991,-0.194735198,-0.194526719
96,0.437115767,-0.477342809,0.239817206
96.05,0.685514079,-0.71695508,0.617500214
96.1,0.871558026,-0.89183085,0.904142138
96.15,0.978192755,-0.98603587,1.073554209
96.2,0.995573783,-0.990908025,1.110150072
96.25,0.921989916,-0.905869346,1.010401678
96.3,0.764046062,-0.738507357,0.783202152
96.35,0.536085392,-0.50391426,0.449096655
96.4,0.258899965,-0.223339943,0.038445434
96.45,-0.042155532,0.077722293,-0.411318687
96.5,-0.339476782,0.371845838,-0.85909218
96.55,-0.605739159,0.632167995,-1.263853895
96.6,-0.816411824,0.834847095,-1.588427011
96.65,-0.95202503,0.961254455,-1.802904558
96.7,-0.999980458,0.999698934,-1.887421928
96.75,-0.955735262,0.946523338,-1.834017874
96.8,-0.823247353,0.806468547,-1.647407792
96.85,-0.614637017,0.592267816,-1.344592214
96.9,-0.349092199,0.323504249,-0.953330418
96.95,-0.05111499,0.024832522,-0.50961405
97,0.251731549,-0.276274828,-0.054368921
97.05,0.531369748,-0.552051302,0.370313989
97.1,0.761811986,-0.776998978,0.725071812
97.15,0.921581889,-0.930253048,0.976927144
97.2,0.995725988,-0.997528468,1.10236887
97.25,0.977226477,-0.972466095,1.089567308
97.3,0.867680437,-0.857250169,0.939513127
97.35,0.677178467,-0.662435782,0.665968376
97.4,0.423390029,-0.405997967,0.294227888
97.45,0.129936969,-0.111686517,-0.141199785
97.5,-0.17579628,0.19316418,-0.599781216
97.55,-0.46521365,0.480169226,-1.03872345
97.6,-0.711182397,0.72253677,-1.416966892
97.65,-0.890581825,0.897574806,-1.699033234
97.7,-0.986485937,0.988826166,-1.858367204
97.75,-0.989773119,0.987629912,-1.879856134
97.8,-0.900008618,0.893959719,-1.76128653
97.85,-0.725513119,0.716456657,-1.513595188
97.9,-0.482606875,0.471648846,-1.159884913
97.95,-0.194096526,0.182426782,-0.733290941
98,0.112856385,-0.124086407,-0.273893066
98.05,0.40928695,-0.419072668,0.175040386
98.1,0.667159365,-0.674727853,0.571125688
98.15,0.862022649,-0.866887135,0.876870767
98.2,0.975337698,-0.977318715,1.063236882
98.25,0.996253415,-0.995467227,1.112415407
98.3,0.922660626,-0.919478906,1.019552505
98.35,0.761420086,-0.756407483,0.793252574
98.4,0.527738777,-0.521576805,0.454806289
98.45,0.243749583,-0.237155987,0.036209892
98.5,-0.063574348,0.069921875,-0.422842195
98.55,-0.364975095,0.370503212,-0.878710489
98.6,-0.631693815,0.635980173,-1.287955545
98.65,-0.838218281,0.841017249,-1.611481691
98.7,-0.964731295,0.965978116,-1.818283764
98.75,-0.999024282,0.998819422,-1.888436701
98.8,-0.937690171,0.936267667,-1.815038048
98.85,-0.786477649,0.784162706,-1.604911933
98.9,-0.559768652,0.556930413,-1.278000571
98.95,-0.279224904,0.276230293,-0.865494823
99,0.028270567,-0.031096753,-0.406876756
99.05,0.333182425,-0.335587295,0.05384723
99.1,0.606157767,-0.60797769,0.472364527
99.15,0.820854757,-0.822019774,0.808321873
99.2,0.956492344,-0.957018729,1.029227437
99.25,0.999873529,-0.999846971,1.113611092
99.3,0.946684127,-0.94623688,1.053133839
99.35,0.801937809,-0.80122358,0.853437039
99.4,0.579520155,-0.578690329,0.533642735
99.45,0.300871418,-0.30005564,0.124546458
99.5,-0.007068525,0.007775363,-0.334329082
99.55,-0.314457224,0.315000683,-0.798539477
99.6,-0.591439132,0.591803855,-1.223018154
99.65,-0.811047994,0.811250559,-1.566454575
99.7,-0.951839789,0.951917777,-1.795325538
99.75,-0.999998439,0.999998111,-1.887185157
99.8,-0.950706418,0.950671341,-1.832889014
99.85,-0.808642898,0.80860547,-1.637529924
99.9,-0.587556485,0.587533605,-1.31998729
99.95,-0.308949767,0.308943045,-0.911126932
100,7.85E-15,8.82E-15,-0.450820566